Address_City;Id;OrderDate
Cardiff;2802;2017-01-14 11:05:00.0000000
Darwin;2803;2017-01-14 11:36:00.0000000
Birmingham;2804;2017-01-14 11:47:00.0000000
Belfast;2805;2017-01-14 11:50:00.0000000
Bournemouth;2806;2017-01-14 12:09:00.0000000
Birmingham;2807;2017-01-14 12:21:00.0000000
Newcastle;2808;2017-01-14 12:22:00.0000000
Newcastle;2809;2017-01-14 12:23:00.0000000
Tilburg;2810;2017-01-14 12:24:00.0000000
Sheffield;2811;2017-01-14 12:27:00.0000000
Stoke-on-Trent;2812;2017-01-14 12:29:00.0000000
London;2813;2017-01-14 13:28:00.0000000
Newcastle;2814;2017-01-14 13:41:00.0000000
Leicester;2815;2017-01-14 13:42:00.0000000
Bournemouth;2816;2017-01-14 13:52:00.0000000
Bournemouth;2817;2017-01-14 13:59:00.0000000
Birmingham;2818;2017-01-14 14:02:00.0000000
Waterford;2819;2017-01-14 14:11:00.0000000
Leicester;2820;2017-01-14 14:39:00.0000000
Bielefeld;2821;2017-01-14 14:45:00.0000000
Leeds;2822;2017-01-14 14:47:00.0000000
Belfast;2823;2017-01-14 15:04:00.0000000
Stoke-on-Trent;2824;2017-01-14 15:29:00.0000000
Leicester;2825;2017-01-14 16:29:00.0000000
Leeds;2826;2017-01-14 17:16:00.0000000
Bournemouth;2827;2017-01-16 10:42:00.0000000
Glasgow;2828;2017-01-16 10:56:00.0000000
Newcastle;2829;2017-01-16 11:07:00.0000000
Bristol;2830;2017-01-16 11:08:00.0000000
Birmingham;2831;2017-01-16 11:49:00.0000000
Stoke-on-Trent;2832;2017-01-16 12:11:00.0000000
Belfast;2833;2017-01-16 12:35:00.0000000
Belfast;2834;2017-01-16 12:41:00.0000000
Edinburgh;2835;2017-01-16 12:44:00.0000000
Brighton;2836;2017-01-16 13:04:00.0000000
Bristol;2837;2017-01-16 13:18:00.0000000
Bristol;2838;2017-01-16 13:19:00.0000000
Coventry;2839;2017-01-16 13:25:00.0000000
Leeds;2840;2017-01-16 13:41:00.0000000
Coventry;2841;2017-01-16 13:51:00.0000000
Coventry;2842;2017-01-16 13:54:00.0000000
Edinburgh;2843;2017-01-16 14:36:00.0000000
Leeds;2844;2017-01-16 15:30:00.0000000
Newcastle;2845;2017-01-16 15:38:00.0000000
Stoke-on-Trent;2846;2017-01-16 15:44:00.0000000
Birmingham;2847;2017-01-16 15:50:00.0000000
Bristol;2848;2017-01-16 16:10:00.0000000
Leeds;2849;2017-01-16 16:10:00.0000000
Middlesbrough;2850;2017-01-16 16:23:00.0000000
Edinburgh;2851;2017-01-16 16:25:00.0000000
Gdynia;2852;2017-01-17 10:37:00.0000000
Newcastle;2853;2017-01-17 10:52:00.0000000
Hannover;2854;2017-01-17 11:01:00.0000000
Birmingham;2855;2017-01-17 11:09:00.0000000
Bendigo;2856;2017-01-17 11:12:00.0000000
Manchester;2857;2017-01-17 11:17:00.0000000
London;2858;2017-01-17 11:21:00.0000000
Stoke-on-Trent;2859;2017-01-17 11:24:00.0000000
Nottingham;2860;2017-01-17 11:28:00.0000000
Edinburgh;2861;2017-01-17 11:34:00.0000000
Dⁿsseldorf;2862;2017-01-17 11:46:00.0000000
Liverpool;2863;2017-01-17 11:53:00.0000000
Liverpool;2864;2017-01-17 11:55:00.0000000
Nottingham;2865;2017-01-17 11:57:00.0000000
Bristol;2866;2017-01-17 11:59:00.0000000
Belfast;2867;2017-01-17 12:31:00.0000000
Manchester;2868;2017-01-17 12:34:00.0000000
Southampton;2869;2017-01-17 12:45:00.0000000
Cardiff;2870;2017-01-17 13:08:00.0000000
Brighton;2871;2017-01-17 13:09:00.0000000
Birmingham;2872;2017-01-17 13:21:00.0000000
Leicester;2873;2017-01-17 13:23:00.0000000
Coventry;2874;2017-01-17 13:25:00.0000000
Brighton;2875;2017-01-17 13:25:00.0000000
Stoke-on-Trent;2876;2017-01-17 13:30:00.0000000
Bournemouth;2877;2017-01-17 13:39:00.0000000
Edinburgh;2878;2017-01-17 13:59:00.0000000
Liverpool;2879;2017-01-17 14:18:00.0000000
Edinburgh;2880;2017-01-17 14:27:00.0000000
Belfast;2881;2017-01-17 14:40:00.0000000
Newcastle;2882;2017-01-17 14:49:00.0000000
Brighton;2883;2017-01-17 14:51:00.0000000
Glasgow;2884;2017-01-17 14:51:00.0000000
Glasgow;2885;2017-01-17 15:05:00.0000000
Middlesbrough;2886;2017-01-17 15:11:00.0000000
Lyon;2887;2017-01-17 15:17:00.0000000
Newcastle;2888;2017-01-17 15:19:00.0000000
Bournemouth;2889;2017-01-17 15:31:00.0000000
Leeds;2890;2017-01-17 15:42:00.0000000
Bristol;2891;2017-01-17 15:50:00.0000000
Leeds;2892;2017-01-17 16:06:00.0000000
Leeds;2893;2017-01-17 16:07:00.0000000
Liverpool;2894;2017-01-17 16:14:00.0000000
Nottingham;2895;2017-01-17 16:14:00.0000000
Leicester;2896;2017-01-17 16:23:00.0000000
Newcastle;2897;2017-01-17 17:08:00.0000000
Middlesbrough;2898;2017-01-18 08:43:00.0000000
London;2899;2017-01-18 08:44:00.0000000
Leicester;2900;2017-01-18 08:46:00.0000000
Belfast;2901;2017-01-18 08:53:00.0000000
Southampton;2902;2017-01-18 09:44:00.0000000
Braga;2903;2017-01-18 09:50:00.0000000
Southampton;2904;2017-01-18 10:01:00.0000000
Brighton;2905;2017-01-18 10:15:00.0000000
Limerick;2906;2017-01-18 10:22:00.0000000
Cardiff;2907;2017-01-18 10:28:00.0000000
Bristol;2908;2017-01-18 10:41:00.0000000
Glasgow;2909;2017-01-18 10:58:00.0000000
Leicester;2910;2017-01-18 11:30:00.0000000
Manchester;2911;2017-01-18 11:51:00.0000000
Leicester;2912;2017-01-18 11:54:00.0000000
Bonn;2913;2017-01-18 12:05:00.0000000
Coventry;2914;2017-01-18 12:09:00.0000000
Middlesbrough;2915;2017-01-18 12:40:00.0000000
Glasgow;2916;2017-01-18 12:46:00.0000000
London;2917;2017-01-18 13:05:00.0000000
Leeds;2918;2017-01-18 13:15:00.0000000
Cardiff;2919;2017-01-18 13:34:00.0000000
Coventry;2920;2017-01-18 13:38:00.0000000
London;2921;2017-01-18 13:40:00.0000000
Palma;2922;2017-01-18 14:04:00.0000000
Birmingham;2923;2017-01-18 15:25:00.0000000
Bristol;2924;2017-01-18 15:37:00.0000000
Middlesbrough;2925;2017-01-18 15:58:00.0000000
Cardiff;2926;2017-01-18 16:31:00.0000000
Middlesbrough;2927;2017-01-18 16:39:00.0000000
Manchester;2928;2017-01-18 16:45:00.0000000
Manchester;2929;2017-01-18 16:52:00.0000000
Munich;2930;2017-01-19 08:34:00.0000000
Zⁿrich;2931;2017-01-19 09:05:00.0000000
Cairns;2932;2017-01-19 09:13:00.0000000
Sheffield;2933;2017-01-19 09:45:00.0000000
Birmingham;2934;2017-01-19 09:54:00.0000000
Sheffield;2935;2017-01-19 10:09:00.0000000
Bournemouth;2936;2017-01-19 10:49:00.0000000
Bournemouth;2937;2017-01-19 10:51:00.0000000
Liverpool;2938;2017-01-19 10:56:00.0000000
Manchester;2939;2017-01-19 11:15:00.0000000
Newcastle;2940;2017-01-19 11:38:00.0000000
Stoke-on-Trent;2941;2017-01-19 11:48:00.0000000
Brighton;2942;2017-01-19 11:50:00.0000000
Toulouse;2943;2017-01-19 11:51:00.0000000
London;2944;2017-01-19 12:07:00.0000000
La Chaux-de-Fonds;2945;2017-01-19 12:14:00.0000000
Tilburg;2946;2017-01-19 12:34:00.0000000
Edinburgh;2947;2017-01-19 12:38:00.0000000
Glasgow;2948;2017-01-19 12:52:00.0000000
Bournemouth;2949;2017-01-19 13:21:00.0000000
Madrid;2950;2017-01-19 13:32:00.0000000
Sheffield;2951;2017-01-19 14:22:00.0000000
Coventry;2952;2017-01-19 14:39:00.0000000
Southampton;2953;2017-01-19 14:43:00.0000000
Manchester;2954;2017-01-19 14:50:00.0000000
London;2955;2017-01-19 14:52:00.0000000
Sheffield;2956;2017-01-19 15:20:00.0000000
Southampton;2957;2017-01-19 15:30:00.0000000
Leicester;2958;2017-01-19 16:08:00.0000000
Glasgow;2959;2017-01-19 16:19:00.0000000
Leeds;2960;2017-01-19 16:19:00.0000000
Bristol;2961;2017-01-19 17:17:00.0000000
Brighton;2962;2017-01-19 17:23:00.0000000
Leicester;2963;2017-01-20 09:03:00.0000000
Edinburgh;2964;2017-01-20 09:25:00.0000000
Tilburg;2965;2017-01-20 09:54:00.0000000
Bristol;2966;2017-01-20 10:11:00.0000000
Leeds;2967;2017-01-20 10:18:00.0000000
Leeds;2968;2017-01-20 10:18:00.0000000
Leeds;2969;2017-01-20 10:43:00.0000000
Villeurbanne;2970;2017-01-20 10:48:00.0000000
Sheffield;2971;2017-01-20 11:15:00.0000000
Belfast;2972;2017-01-20 11:39:00.0000000
London;2973;2017-01-20 12:04:00.0000000
Toowoomba;2974;2017-01-20 12:11:00.0000000
Cardiff;2975;2017-01-20 12:16:00.0000000
Manchester;2976;2017-01-20 12:16:00.0000000
Liverpool;2977;2017-01-20 12:20:00.0000000
Middlesbrough;2978;2017-01-20 12:23:00.0000000
Southampton;2979;2017-01-20 12:29:00.0000000
Limerick;2980;2017-01-20 12:34:00.0000000
Glasgow;2981;2017-01-20 13:01:00.0000000
Glasgow;2982;2017-01-20 13:02:00.0000000
Glasgow;2983;2017-01-20 13:02:00.0000000
Leuven;2984;2017-01-20 13:49:00.0000000
Bournemouth;2985;2017-01-20 14:01:00.0000000
Edinburgh;2986;2017-01-20 14:01:00.0000000
Middlesbrough;2987;2017-01-20 14:13:00.0000000
Southampton;2988;2017-01-20 14:17:00.0000000
Leicester;2989;2017-01-20 14:18:00.0000000
Newcastle;2990;2017-01-20 14:24:00.0000000
Glasgow;2991;2017-01-20 15:00:00.0000000
Middlesbrough;2992;2017-01-20 15:01:00.0000000
Cardiff;2993;2017-01-20 15:22:00.0000000
Manchester;2994;2017-01-20 15:42:00.0000000
Southampton;2995;2017-01-20 16:17:00.0000000
Belfast;2996;2017-01-20 19:16:00.0000000
Coventry;2997;2017-01-21 09:03:00.0000000
Middlesbrough;2998;2017-01-21 09:06:00.0000000
Naples;2999;2017-01-21 09:52:00.0000000
Stoke-on-Trent;3000;2017-01-21 10:35:00.0000000
Liverpool;3001;2017-01-21 11:08:00.0000000
Coventry;3002;2017-01-21 11:09:00.0000000
Tilburg;3003;2017-01-21 11:18:00.0000000
Glasgow;3004;2017-01-21 11:19:00.0000000
Nottingham;3005;2017-01-21 11:34:00.0000000
Helsinki;3006;2017-01-21 11:42:00.0000000
Middlesbrough;3007;2017-01-21 11:50:00.0000000
Stoke-on-Trent;3008;2017-01-21 11:55:00.0000000
Manchester;3009;2017-01-21 12:37:00.0000000
London;3010;2017-01-21 12:40:00.0000000
Liverpool;3011;2017-01-21 13:05:00.0000000
Manchester;3012;2017-01-21 13:07:00.0000000
Bristol;3013;2017-01-21 13:07:00.0000000
Cardiff;3014;2017-01-21 13:09:00.0000000
Cardiff;3015;2017-01-21 13:13:00.0000000
London;3016;2017-01-21 13:21:00.0000000
Manchester;3017;2017-01-21 13:47:00.0000000
Sheffield;3018;2017-01-21 13:55:00.0000000
Belfast;3019;2017-01-21 14:04:00.0000000
Bournemouth;3020;2017-01-21 14:17:00.0000000
Belfast;3021;2017-01-21 14:21:00.0000000
Middlesbrough;3022;2017-01-21 14:38:00.0000000
Middlesbrough;3023;2017-01-21 14:39:00.0000000
Southampton;3024;2017-01-21 14:51:00.0000000
Stoke-on-Trent;3025;2017-01-21 15:25:00.0000000
Belfast;3026;2017-01-21 15:36:00.0000000
Brighton;3027;2017-01-21 15:41:00.0000000
Leicester;3028;2017-01-21 15:45:00.0000000
Middlesbrough;3029;2017-01-21 15:57:00.0000000
Leeds;3030;2017-01-21 17:14:00.0000000
Sheffield;3031;2017-01-23 10:15:00.0000000
London;3032;2017-01-23 10:29:00.0000000
Nottingham;3033;2017-01-23 10:32:00.0000000
Manchester;3034;2017-01-23 10:43:00.0000000
Sheffield;3035;2017-01-23 11:15:00.0000000
Middlesbrough;3036;2017-01-23 11:48:00.0000000
Nottingham;3037;2017-01-23 11:53:00.0000000
Newcastle;3038;2017-01-23 12:07:00.0000000
London;3039;2017-01-23 12:08:00.0000000
Belfast;3040;2017-01-23 12:19:00.0000000
Cardiff;3041;2017-01-23 12:41:00.0000000
Leeds;3042;2017-01-23 12:43:00.0000000
Leeds;3043;2017-01-23 13:25:00.0000000
Sheffield;3044;2017-01-23 13:31:00.0000000
Liverpool;3045;2017-01-23 13:34:00.0000000
Southampton;3046;2017-01-23 13:58:00.0000000
Coventry;3047;2017-01-23 14:20:00.0000000
Newcastle;3048;2017-01-23 14:29:00.0000000
Sheffield;3049;2017-01-23 14:58:00.0000000
Brighton;3050;2017-01-23 14:59:00.0000000
Manchester;3051;2017-01-23 15:16:00.0000000
Lille;3052;2017-01-23 15:17:00.0000000
London;3053;2017-01-23 15:34:00.0000000
Leicester;3054;2017-01-23 15:34:00.0000000
Edinburgh;3055;2017-01-23 15:45:00.0000000
Birmingham;3056;2017-01-23 16:02:00.0000000
Newcastle;3057;2017-01-23 16:17:00.0000000
Brighton;3058;2017-01-24 08:20:00.0000000
London;3059;2017-01-24 09:25:00.0000000
Newcastle;3060;2017-01-24 09:28:00.0000000
Bournemouth;3061;2017-01-24 09:52:00.0000000
Glasgow;3062;2017-01-24 09:52:00.0000000
Glasgow;3063;2017-01-24 10:01:00.0000000
Nottingham;3064;2017-01-24 10:01:00.0000000
Sheffield;3065;2017-01-24 10:05:00.0000000
Essen;3066;2017-01-24 10:12:00.0000000
Southampton;3067;2017-01-24 10:38:00.0000000
Liverpool;3068;2017-01-24 10:43:00.0000000
Manchester;3069;2017-01-24 10:56:00.0000000
Liverpool;3070;2017-01-24 11:12:00.0000000
Manchester;3071;2017-01-24 11:21:00.0000000
Manchester;3072;2017-01-24 11:31:00.0000000
Glasgow;3073;2017-01-24 11:34:00.0000000
Manchester;3074;2017-01-24 11:35:00.0000000
Coventry;3075;2017-01-24 11:50:00.0000000
Nottingham;3076;2017-01-24 11:56:00.0000000
London;3077;2017-01-24 12:00:00.0000000
Nottingham;3078;2017-01-24 12:08:00.0000000
Cardiff;3079;2017-01-24 12:13:00.0000000
Liverpool;3080;2017-01-24 12:44:00.0000000
Leipzig;3081;2017-01-24 12:58:00.0000000
Middlesbrough;3082;2017-01-24 13:06:00.0000000
Cologne;3083;2017-01-24 13:27:00.0000000
Birmingham;3084;2017-01-24 13:35:00.0000000
Manchester;3085;2017-01-24 13:37:00.0000000
Edinburgh;3086;2017-01-24 13:48:00.0000000
Bournemouth;3087;2017-01-24 13:58:00.0000000
Edinburgh;3088;2017-01-24 14:01:00.0000000
Sheffield;3089;2017-01-24 14:16:00.0000000
Bournemouth;3090;2017-01-24 14:39:00.0000000
Nottingham;3091;2017-01-24 14:44:00.0000000
Bristol;3092;2017-01-24 14:46:00.0000000
Limerick;3093;2017-01-24 14:54:00.0000000
L'Hospitalet;3094;2017-01-24 15:09:00.0000000
Saint-Denis;3095;2017-01-24 15:32:00.0000000
Sheffield;3096;2017-01-24 15:47:00.0000000
Edinburgh;3097;2017-01-24 15:48:00.0000000
Glasgow;3098;2017-01-24 15:52:00.0000000
Edinburgh;3099;2017-01-24 15:59:00.0000000
Bristol;3100;2017-01-24 16:05:00.0000000
Coventry;3101;2017-01-25 08:03:00.0000000
Nottingham;3102;2017-01-25 08:21:00.0000000
Cardiff;3103;2017-01-25 09:01:00.0000000
Mechelen;3104;2017-01-25 09:11:00.0000000
Leeds;3105;2017-01-25 09:31:00.0000000
Stoke-on-Trent;3106;2017-01-25 09:58:00.0000000
Cardiff;3107;2017-01-25 10:20:00.0000000
Sheffield;3108;2017-01-25 10:38:00.0000000
Salo;3109;2017-01-25 10:42:00.0000000
Newcastle;3110;2017-01-25 10:49:00.0000000
Southampton;3111;2017-01-25 10:56:00.0000000
Southampton;3112;2017-01-25 10:57:00.0000000
Bournemouth;3113;2017-01-25 11:07:00.0000000
Glasgow;3114;2017-01-25 11:08:00.0000000
London;3115;2017-01-25 11:18:00.0000000
Bournemouth;3116;2017-01-25 11:20:00.0000000
Newcastle;3117;2017-01-25 11:41:00.0000000
Birmingham;3118;2017-01-25 11:41:00.0000000
Edinburgh;3119;2017-01-25 11:57:00.0000000
Birmingham;3120;2017-01-25 11:59:00.0000000
Cardiff;3121;2017-01-25 11:59:00.0000000
Stoke-on-Trent;3122;2017-01-25 12:03:00.0000000
Cardiff;3123;2017-01-25 12:15:00.0000000
Bochum;3124;2017-01-25 12:16:00.0000000
Cardiff;3125;2017-01-25 12:21:00.0000000
Manchester;3126;2017-01-25 12:26:00.0000000
Manchester;3127;2017-01-25 12:31:00.0000000
Birmingham;3128;2017-01-25 12:33:00.0000000
Southampton;3129;2017-01-25 12:35:00.0000000
Belfast;3130;2017-01-25 12:39:00.0000000
Bristol;3131;2017-01-25 12:46:00.0000000
Bristol;3132;2017-01-25 12:52:00.0000000
Birmingham;3133;2017-01-25 13:04:00.0000000
Manchester;3134;2017-01-25 13:10:00.0000000
Liverpool;3135;2017-01-25 13:15:00.0000000
Cardiff;3136;2017-01-25 13:26:00.0000000
Nottingham;3137;2017-01-25 13:35:00.0000000
Duisburg;3138;2017-01-25 13:37:00.0000000
Southampton;3139;2017-01-25 13:38:00.0000000
Middlesbrough;3140;2017-01-25 13:43:00.0000000
Manchester;3141;2017-01-25 13:46:00.0000000
Liverpool;3142;2017-01-25 13:55:00.0000000
Edinburgh;3143;2017-01-25 13:55:00.0000000
Liverpool;3144;2017-01-25 13:55:00.0000000
Cardiff;3145;2017-01-25 14:00:00.0000000
Stoke-on-Trent;3146;2017-01-25 14:33:00.0000000
Nottingham;3147;2017-01-25 14:36:00.0000000
Leeds;3148;2017-01-25 14:44:00.0000000
Cardiff;3149;2017-01-25 14:45:00.0000000
Middlesbrough;3150;2017-01-25 14:47:00.0000000
Southampton;3151;2017-01-25 14:53:00.0000000
Stuttgart;3152;2017-01-25 15:13:00.0000000
Leicester;3153;2017-01-25 15:18:00.0000000
Coventry;3154;2017-01-25 15:36:00.0000000
Southampton;3155;2017-01-25 15:55:00.0000000
Saint-Denis;3156;2017-01-25 15:59:00.0000000
Brighton;3157;2017-01-25 16:33:00.0000000
Nottingham;3158;2017-01-25 16:36:00.0000000
Bournemouth;3159;2017-01-26 08:38:00.0000000
Glasgow;3160;2017-01-26 09:04:00.0000000
Cardiff;3161;2017-01-26 09:23:00.0000000
Leeds;3162;2017-01-26 09:26:00.0000000
Nottingham;3163;2017-01-26 09:27:00.0000000
Guimarπes;3164;2017-01-26 10:02:00.0000000
Stoke-on-Trent;3165;2017-01-26 10:10:00.0000000
Sheffield;3166;2017-01-26 10:17:00.0000000
Sheffield;3167;2017-01-26 10:30:00.0000000
Birmingham;3168;2017-01-26 10:33:00.0000000
Birmingham;3169;2017-01-26 10:33:00.0000000
Glasgow;3170;2017-01-26 10:49:00.0000000
Glasgow;3171;2017-01-26 10:51:00.0000000
Manchester;3172;2017-01-26 11:14:00.0000000
Edinburgh;3173;2017-01-26 11:27:00.0000000
Leicester;3174;2017-01-26 11:34:00.0000000
Leicester;3175;2017-01-26 11:35:00.0000000
Manchester;3176;2017-01-26 12:12:00.0000000
London;3177;2017-01-26 12:15:00.0000000
Belfast;3178;2017-01-26 12:19:00.0000000
Essen;3179;2017-01-26 12:27:00.0000000
Limerick;3180;2017-01-26 12:29:00.0000000
Leicester;3181;2017-01-26 12:36:00.0000000
Leicester;3182;2017-01-26 12:36:00.0000000
Birmingham;3183;2017-01-26 12:38:00.0000000
Middlesbrough;3184;2017-01-26 12:40:00.0000000
London;3185;2017-01-26 12:42:00.0000000
London;3186;2017-01-26 12:43:00.0000000
Birmingham;3187;2017-01-26 12:45:00.0000000
Glasgow;3188;2017-01-26 13:20:00.0000000
Nottingham;3189;2017-01-26 13:33:00.0000000
Brighton;3190;2017-01-26 13:37:00.0000000
Bielefeld;3191;2017-01-26 13:38:00.0000000
Coventry;3192;2017-01-26 13:38:00.0000000
Sheffield;3193;2017-01-26 13:40:00.0000000
Sheffield;3194;2017-01-26 13:46:00.0000000
Sheffield;3195;2017-01-26 13:46:00.0000000
Leeds;3196;2017-01-26 13:56:00.0000000
London;3197;2017-01-26 14:19:00.0000000
Taranto;3198;2017-01-26 14:35:00.0000000
Southampton;3199;2017-01-26 14:35:00.0000000
Leicester;3200;2017-01-26 14:45:00.0000000
Leicester;3201;2017-01-26 14:51:00.0000000
Belfast;3202;2017-01-26 14:58:00.0000000
Coventry;3203;2017-01-26 15:00:00.0000000
Leicester;3204;2017-01-26 15:31:00.0000000
Belfast;3205;2017-01-26 15:49:00.0000000
London;3206;2017-01-26 16:41:00.0000000
Middlesbrough;3207;2017-01-26 17:08:00.0000000
London;3208;2017-01-26 17:27:00.0000000
Stoke-on-Trent;3209;2017-01-26 17:37:00.0000000
Cardiff;3210;2017-01-26 17:43:00.0000000
Liverpool;3211;2017-01-27 08:30:00.0000000
Stoke-on-Trent;3212;2017-01-27 09:42:00.0000000
Liverpool;3213;2017-01-27 10:02:00.0000000
Leeds;3214;2017-01-27 10:18:00.0000000
Edinburgh;3215;2017-01-27 10:30:00.0000000
Limerick;3216;2017-01-27 10:43:00.0000000
Leicester;3217;2017-01-27 10:56:00.0000000
Zaragoza;3218;2017-01-27 11:05:00.0000000
Nottingham;3219;2017-01-27 11:15:00.0000000
London;3220;2017-01-27 11:55:00.0000000
Glasgow;3221;2017-01-27 12:06:00.0000000
Middlesbrough;3222;2017-01-27 12:10:00.0000000
Brighton;3223;2017-01-27 12:11:00.0000000
Belfast;3224;2017-01-27 12:13:00.0000000
Cardiff;3225;2017-01-27 12:19:00.0000000
Bristol;3226;2017-01-27 12:19:00.0000000
London;3227;2017-01-27 12:23:00.0000000
Middlesbrough;3228;2017-01-27 12:40:00.0000000
Dⁿsseldorf;3229;2017-01-27 13:08:00.0000000
Newcastle;3230;2017-01-27 13:23:00.0000000
Dⁿsseldorf;3231;2017-01-27 13:29:00.0000000
Liverpool;3232;2017-01-27 13:37:00.0000000
Southampton;3233;2017-01-27 13:38:00.0000000
Stoke-on-Trent;3234;2017-01-27 13:40:00.0000000
Hannover;3235;2017-01-27 13:42:00.0000000
Edinburgh;3236;2017-01-27 13:53:00.0000000
Brighton;3237;2017-01-27 14:07:00.0000000
Bournemouth;3238;2017-01-27 14:10:00.0000000
Nottingham;3239;2017-01-27 14:31:00.0000000
Stoke-on-Trent;3240;2017-01-27 14:35:00.0000000
Bournemouth;3241;2017-01-27 14:45:00.0000000
Belfast;3242;2017-01-27 14:46:00.0000000
Glasgow;3243;2017-01-27 14:48:00.0000000
Manchester;3244;2017-01-27 15:02:00.0000000
Belfast;3245;2017-01-27 15:22:00.0000000
Bristol;3246;2017-01-27 15:36:00.0000000
Cardiff;3247;2017-01-27 15:38:00.0000000
Sheffield;3248;2017-01-27 15:51:00.0000000
Birmingham;3249;2017-01-27 16:11:00.0000000
Southampton;3250;2017-01-27 16:13:00.0000000
Birmingham;3251;2017-01-27 16:17:00.0000000
London;3252;2017-01-27 16:29:00.0000000
Bournemouth;3253;2017-01-27 16:30:00.0000000
Middlesbrough;3254;2017-01-27 16:43:00.0000000
Leicester;3255;2017-01-27 16:49:00.0000000
Leeds;3256;2017-01-27 17:41:00.0000000
Brighton;3257;2017-01-27 18:05:00.0000000
Manchester;3258;2017-01-27 19:33:00.0000000
Coventry;3259;2017-01-28 09:09:00.0000000
Lille;3260;2017-01-28 09:20:00.0000000
Norrk÷ping;3261;2017-01-28 10:00:00.0000000
Newcastle;3262;2017-01-28 10:08:00.0000000
Southampton;3263;2017-01-28 10:10:00.0000000
Coventry;3264;2017-01-28 10:28:00.0000000
Bournemouth;3265;2017-01-28 10:40:00.0000000
Bordeaux;3266;2017-01-28 10:45:00.0000000
Brighton;3267;2017-01-28 10:47:00.0000000
Bournemouth;3268;2017-01-28 11:27:00.0000000
Southampton;3269;2017-01-28 11:58:00.0000000
Sheffield;3270;2017-01-28 12:06:00.0000000
Glasgow;3271;2017-01-28 12:07:00.0000000
Newcastle;3272;2017-01-28 12:11:00.0000000
Stoke-on-Trent;3273;2017-01-28 12:19:00.0000000
Middlesbrough;3274;2017-01-28 12:21:00.0000000
Cardiff;3275;2017-01-28 12:28:00.0000000
Stoke-on-Trent;3276;2017-01-28 12:43:00.0000000
Liverpool;3277;2017-01-28 12:48:00.0000000
Liverpool;3278;2017-01-28 13:04:00.0000000
Edinburgh;3279;2017-01-28 13:08:00.0000000
Newcastle;3280;2017-01-28 13:18:00.0000000
Coventry;3281;2017-01-28 13:27:00.0000000
Saint-Denis;3282;2017-01-28 13:37:00.0000000
Stoke-on-Trent;3283;2017-01-28 13:54:00.0000000
Sunshine Coast;3284;2017-01-28 14:37:00.0000000
Liverpool;3285;2017-01-28 14:42:00.0000000
Stoke-on-Trent;3286;2017-01-28 14:45:00.0000000
Bournemouth;3287;2017-01-28 14:53:00.0000000
Coventry;3288;2017-01-28 14:57:00.0000000
Liverpool;3289;2017-01-28 15:09:00.0000000
Sheffield;3290;2017-01-28 15:21:00.0000000
Coventry;3291;2017-01-28 15:29:00.0000000
Chur;3292;2017-01-28 15:45:00.0000000
Leicester;3293;2017-01-28 15:53:00.0000000
Newcastle;3294;2017-01-28 16:18:00.0000000
Leeds;3295;2017-01-28 16:42:00.0000000
Nottingham;3296;2017-01-30 10:19:00.0000000
Bournemouth;3297;2017-01-30 10:27:00.0000000
Edinburgh;3298;2017-01-30 10:33:00.0000000
Stoke-on-Trent;3299;2017-01-30 10:43:00.0000000
Leicester;3300;2017-01-30 11:01:00.0000000
Leicester;3301;2017-01-30 11:11:00.0000000
Edinburgh;3302;2017-01-30 11:52:00.0000000
Birmingham;3303;2017-01-30 12:09:00.0000000
Glasgow;3304;2017-01-30 12:09:00.0000000
Middlesbrough;3305;2017-01-30 12:42:00.0000000
Southampton;3306;2017-01-30 13:36:00.0000000
Sheffield;3307;2017-01-30 13:48:00.0000000
Brighton;3308;2017-01-30 13:51:00.0000000
Leicester;3309;2017-01-30 14:03:00.0000000
Sheffield;3310;2017-01-30 14:05:00.0000000
Brighton;3311;2017-01-30 14:13:00.0000000
Coventry;3312;2017-01-30 14:19:00.0000000
Bristol;3313;2017-01-30 14:36:00.0000000
Leeds;3314;2017-01-30 14:37:00.0000000
Sheffield;3315;2017-01-30 15:22:00.0000000
Brighton;3316;2017-01-30 15:40:00.0000000
Belfast;3317;2017-01-30 15:48:00.0000000
Leeds;3318;2017-01-30 15:52:00.0000000
Leicester;3319;2017-01-30 15:54:00.0000000
Leeds;3320;2017-01-31 08:56:00.0000000
Duisburg;3321;2017-01-31 09:05:00.0000000
Brighton;3322;2017-01-31 09:41:00.0000000
Dresden;3323;2017-01-31 09:51:00.0000000
Brighton;3324;2017-01-31 09:51:00.0000000
Brighton;3325;2017-01-31 09:55:00.0000000
Toulouse;3326;2017-01-31 09:57:00.0000000
Coventry;3327;2017-01-31 10:08:00.0000000
Edinburgh;3328;2017-01-31 10:09:00.0000000
Newcastle;3329;2017-01-31 10:13:00.0000000
Leicester;3330;2017-01-31 10:42:00.0000000
Belfast;3331;2017-01-31 10:44:00.0000000
Cardiff;3332;2017-01-31 11:25:00.0000000
Cardiff;3333;2017-01-31 11:42:00.0000000
Middlesbrough;3334;2017-01-31 11:46:00.0000000
Leipzig;3335;2017-01-31 11:46:00.0000000
London;3336;2017-01-31 11:46:00.0000000
Leeds;3337;2017-01-31 12:09:00.0000000
Coventry;3338;2017-01-31 12:10:00.0000000
Birmingham;3339;2017-01-31 12:16:00.0000000
Stoke-on-Trent;3340;2017-01-31 12:18:00.0000000
Southampton;3341;2017-01-31 12:21:00.0000000
